timestamp,TASK_CLICK_NUMBER,fullEvent,id,task,event,context,subcontext,attr,station,environment,element,lx,ly,vis_id,value,vis-id,time,time_shift
2023-03-10 11:27:04.911,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,5,2,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 11:27:27.287,2.0,Open: 260,5,2,select_station,,,,260,ar,,,,,,,22.37600016593933,22.37600016593933
2023-03-10 11:27:31.726,3.0,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,5,2,show_kpi,personal,,,,ar,,,,,,,26.81500005722046,4.438999891281128
2023-03-10 11:27:55.396,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,5,3,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 11:28:02.431,2.0,PersonalInfo/KPIsMain/TitleBar/Buttons/CloseButton,5,3,close,personal,kpi_main,,,ar,,,,,,,7.0350000858306885,7.0350000858306885
2023-03-10 11:28:10.748,3.0,Open: 270,5,3,select_station,,,,270,ar,,,,,,,15.351999998092651,8.316999912261963
2023-03-10 11:28:17.314,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,5,4,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 11:28:28.267,2.0,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,5,4,show_kpi,personal,,,,ar,,,,,,,10.95300006866455,10.95300006866455
2023-03-10 11:28:51.255,3.0,PersonalInfo/KPIsMain/TitleBar/Buttons/CloseButton,5,4,close,personal,kpi_main,,,ar,,,,,,,33.94100022315979,22.98800015449524
2023-03-10 11:28:58.666,4.0,Open: 290,5,4,select_station,,,,290,ar,,,,,,,41.35199999809265,7.410999774932861
2023-03-10 11:29:13.630,5.0,PersonalInfo/GeneralStationInfo/TitleBar/Buttons/CloseButtoon,5,4,close,personal,,,,ar,,,,,,,56.31600022315979,14.964000225067139
2023-03-10 11:29:15.676,6.0,Open: 290,5,4,select_station,,,,290,ar,,,,,,,58.36200022697449,2.0460000038146973
2023-03-10 11:29:20.119,7.0,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,5,4,show_kpi,personal,,,,ar,,,,,,,62.8050000667572,4.442999839782715
2023-03-10 11:29:30.076,8.0,PersonalInfo/KPIsMain/Buttons/OEEButton,5,4,select_attr,,,oee,,ar,,,,,,,72.76200008392334,9.957000017166138
2023-03-10 11:30:28.131,9.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,5,4,set_slider,,,,,ar,,,,,,,130.81700015068054,58.0550000667572
2023-03-10 11:30:31.512,10.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,5,4,set_slider,,,,,ar,,,,,,,134.1980001926422,3.38100004196167
2023-03-10 11:30:42.947,11.0,PersonalInfo/KPIsSpecific/TitleBar/Buttons/CloseButton,5,4,close,personal,kpi_specific,,,ar,,,,,,,145.63300013542175,11.434999942779541
2023-03-10 11:30:43.711,12.0,Open: 290,5,4,select_station,,,,290,ar,,,,,,,146.3970000743866,0.7639999389648438
2023-03-10 11:30:46.840,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,5,5,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 11:31:08.300,2.0,Open: 260,5,5,select_station,,,,260,ar,,,,,,,21.460000038146973,21.460000038146973
2023-03-10 11:31:25.634,3.0,PersonalInfo/GeneralStationInfo/TitleBar/Buttons/CloseButtoon,5,5,close,personal,,,,ar,,,,,,,38.793999910354614,17.33399987220764
2023-03-10 11:31:29.021,4.0,Open: 260,5,5,select_station,,,,260,ar,,,,,,,42.180999994277954,3.38700008392334
2023-03-10 11:31:41.622,5.0,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,5,5,show_kpi,personal,,,,ar,,,,,,,54.78200030326843,12.601000308990479
2023-03-10 11:31:47.947,6.0,PersonalInfo/KPIsMain/Buttons/PartCountButton,5,5,select_attr,,,partCount,,ar,,,,,,,61.10700011253357,6.324999809265137
2023-03-10 11:31:57.313,7.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,5,5,set_slider,,,,,ar,,,,,,,70.47300004959106,9.365999937057495
2023-03-10 11:31:58.036,8.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,5,5,set_slider,,,,,ar,,,,,,,71.19600009918213,0.7230000495910645
2023-03-10 11:31:58.446,9.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,5,5,set_slider,,,,,ar,,,,,,,71.60600018501282,0.4100000858306885
2023-03-10 11:32:00.069,10.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,5,5,set_slider,,,,,ar,,,,,,,73.22900009155273,1.622999906539917
2023-03-10 11:32:01.525,11.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,5,5,set_slider,,,,,ar,,,,,,,74.68499994277954,1.4559998512268066
2023-03-10 11:32:02.166,12.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,5,5,set_slider,,,,,ar,,,,,,,75.32600021362305,0.6410002708435059
2023-03-10 11:33:30.591,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,5,6,finish_task,,,,,ar,,,,,,,1678448010.591,
2023-03-10 15:20:39.625,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,6,2,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 15:20:49.852,2.0,Open: 260,6,2,select_station,,,,260,ar,,,,,,,10.226999998092651,10.226999998092651
2023-03-10 15:20:52.942,3.0,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,6,2,show_kpi,personal,,,,ar,,,,,,,13.317000150680542,3.0900001525878906
2023-03-10 15:21:06.520,4.0,PersonalInfo/KPIsMain/TitleBar/Buttons/CloseButton,6,2,close,personal,kpi_main,,,ar,,,,,,,26.894999980926514,13.577999830245972
2023-03-10 15:23:24.547,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,6,3,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 15:23:42.914,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,6,4,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 15:23:51.849,2.0,Open: 290,6,4,select_station,,,,290,ar,,,,,,,8.93500018119812,8.93500018119812
2023-03-10 15:23:54.441,3.0,PersonalInfo/GeneralStationInfo/Buttons/CycleTimesButton,6,4,show_cycle,personal,,,,ar,,,,,,,11.527000188827515,2.5920000076293945
2023-03-10 15:23:59.683,4.0,PersonalInfo/CycleTimesMain/TitleBar/Buttons/BackButton,6,4,back,personal,cycle_time_main,,,ar,,,,,,,16.76900029182434,5.242000102996826
2023-03-10 15:24:01.753,5.0,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,6,4,show_kpi,personal,,,,ar,,,,,,,18.83900022506714,2.069999933242798
2023-03-10 15:24:03.300,6.0,PersonalInfo/KPIsMain/Buttons/OEEButton,6,4,select_attr,,,oee,,ar,,,,,,,20.386000156402588,1.5469999313354492
2023-03-10 15:24:12.779,7.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,6,4,set_slider,,,,,ar,,,,,,,29.865000247955322,9.479000091552734
2023-03-10 15:24:39.944,8.0,PersonalInfo/KPIsSpecific/TitleBar/Buttons/CloseButton,6,4,close,personal,kpi_specific,,,ar,,,,,,,57.03000020980835,27.164999961853027
2023-03-10 15:24:42.900,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,6,5,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 15:24:59.964,2.0,Open: 260,6,5,select_station,,,,260,ar,,,,,,,17.063999891281128,17.063999891281128
2023-03-10 15:25:00.184,3.0,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,6,5,show_kpi,personal,,,,ar,,,,,,,17.283999919891357,0.2200000286102295
2023-03-10 15:25:02.548,4.0,PersonalInfo/KPIsMain/Buttons/PartCountNIOButton,6,5,select_attr,,,partCountNIO,,ar,,,,,,,19.64800000190735,2.364000082015991
2023-03-10 15:25:08.008,5.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,6,5,set_slider,,,,,ar,,,,,,,25.107999801635742,5.4599997997283936
2023-03-10 15:25:12.360,6.0,PersonalInfo/KPIsSpecific/TitleBar/Buttons/CloseButton,6,5,close,personal,kpi_specific,,,ar,,,,,,,29.459999799728394,4.351999998092651
2023-03-10 15:25:13.527,7.0,Open: 260,6,5,select_station,,,,260,ar,,,,,,,30.626999855041504,1.1670000553131104
2023-03-10 15:25:14.868,8.0,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,6,5,show_kpi,personal,,,,ar,,,,,,,31.967999935150146,1.3410000801086426
2023-03-10 15:25:17.184,9.0,PersonalInfo/KPIsMain/Buttons/PartCountButton,6,5,select_attr,,,partCount,,ar,,,,,,,34.28399991989136,2.315999984741211
2023-03-10 15:25:22.091,10.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,6,5,set_slider,,,,,ar,,,,,,,39.19099998474121,4.9070000648498535
2023-03-10 15:25:30.094,11.0,PersonalInfo/KPIsSpecific/TitleBar/Buttons/CloseButton,6,5,close,personal,kpi_specific,,,ar,,,,,,,47.194000005722046,8.003000020980835
2023-03-10 15:25:44.879,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,6,6,finish_task,,,,,ar,,,,,,,1678461944.879,
2023-03-10 15:55:19.673,1.0,Open: 260,7,1,select_station,,,,260,ar,,,,,,,0.0,
2023-03-10 15:56:02.394,2.0,PersonalInfo/GeneralStationInfo/TitleBar/Buttons/CloseButtoon,7,1,close,personal,,,,ar,,,,,,,42.72099995613098,42.72099995613098
2023-03-10 15:56:05.439,3.0,Open: 260,7,1,select_station,,,,260,ar,,,,,,,45.766000270843506,3.0450003147125244
2023-03-10 15:56:05.638,4.0,PersonalInfo/GeneralStationInfo/Buttons/BottleneckButton,7,1,bottleneck,personal,,,,ar,,,,,,,45.96500015258789,0.19899988174438477
2023-03-10 15:57:01.367,5.0,HandMenu/LineMonitoringMenu/FilterButton,7,1,show_filters,,,,,ar,,,,,,,101.69400024414062,55.729000091552734
2023-03-10 15:57:06.071,6.0,HandMenu/LineMonitoringMenu/FilterButtonCollection/AllButton,7,1,all,handmenu,,,,ar,,,,,,,106.39800024032593,4.703999996185303
2023-03-10 15:57:14.431,7.0,HandMenu/LineMonitoringMenu/BackButton,7,1,back,handmenu,,,,ar,,,,,,,114.75800013542175,8.359999895095825
2023-03-10 15:57:38.087,8.0,HandMenu/MainMenu/ButtonCollection/LineMonitoringButton,7,1,line_monitoring,,,,,ar,,,,,,,138.41400027275085,23.6560001373291
2023-03-10 15:57:48.561,9.0,Open: 260,7,1,select_station,,,,260,ar,,,,,,,148.8880000114441,10.473999738693237
2023-03-10 15:57:52.656,10.0,PersonalInfo/GeneralStationInfo/Buttons/CycleTimesButton,7,1,show_cycle,personal,,,,ar,,,,,,,152.98300004005432,4.0950000286102295
2023-03-10 15:58:07.662,11.0,PersonalInfo/CycleTimesMain/TitleBar/Buttons/CloseButton,7,1,close,personal,cycle_time_main,,,ar,,,,,,,167.98900032043457,15.006000280380249
2023-03-10 15:58:24.374,12.0,Open: 270,7,1,select_station,,,,270,ar,,,,,,,184.70100021362305,16.711999893188477
2023-03-10 15:58:30.380,13.0,PersonalInfo/GeneralStationInfo/Buttons/CycleTimesButton,7,1,show_cycle,personal,,,,ar,,,,,,,190.70700025558472,6.00600004196167
2023-03-10 15:58:34.886,14.0,PersonalInfo/CycleTimesMain/TitleBar/Buttons/BackButton,7,1,back,personal,cycle_time_main,,,ar,,,,,,,195.2130002975464,4.50600004196167
2023-03-10 15:58:38.076,15.0,PersonalInfo/GeneralStationInfo/TitleBar/Buttons/CloseButtoon,7,1,close,personal,,,,ar,,,,,,,198.40300011634827,3.18999981880188
2023-03-10 15:58:55.714,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,7,2,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 15:59:06.860,2.0,Open: 260,7,2,select_station,,,,260,ar,,,,,,,11.145999908447266,11.145999908447266
2023-03-10 15:59:07.039,3.0,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,7,2,show_kpi,personal,,,,ar,,,,,,,11.325000047683716,0.1790001392364502
2023-03-10 15:59:27.694,4.0,PersonalInfo/KPIsMain/TitleBar/Buttons/CloseButton,7,2,close,personal,kpi_main,,,ar,,,,,,,31.980000257492065,20.65500020980835
2023-03-10 15:59:33.099,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,7,3,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 15:59:52.297,2.0,Open: 270,7,3,select_station,,,,270,ar,,,,,,,19.197999954223633,19.197999954223633
2023-03-10 15:59:56.637,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,7,4,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 16:00:10.164,2.0,Open: 290,7,4,select_station,,,,290,ar,,,,,,,13.527000188827515,13.527000188827515
2023-03-10 16:00:42.895,3.0,PersonalInfo/GeneralStationInfo/TitleBar/Buttons/CloseButtoon,7,4,close,personal,,,,ar,,,,,,,46.25800013542175,32.73099994659424
2023-03-10 16:00:45.314,4.0,Open: 290,7,4,select_station,,,,290,ar,,,,,,,48.67700004577637,2.4189999103546143
2023-03-10 16:00:45.499,5.0,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,7,4,show_kpi,personal,,,,ar,,,,,,,48.86200022697449,0.18500018119812012
2023-03-10 16:00:57.124,6.0,PersonalInfo/KPIsMain/Buttons/OEEButton,7,4,select_attr,,,oee,,ar,,,,,,,60.48700022697449,11.625
2023-03-10 16:01:03.594,7.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,7,4,set_slider,,,,,ar,,,,,,,66.95700001716614,6.46999979019165
2023-03-10 16:01:17.007,8.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,7,4,set_slider,,,,,ar,,,,,,,80.37000012397766,13.413000106811523
2023-03-10 16:02:40.895,9.0,PersonalInfo/KPIsSpecific/TitleBar/Buttons/CloseButton,7,4,close,personal,kpi_specific,,,ar,,,,,,,164.25800013542175,83.88800001144409
2023-03-10 16:02:43.755,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,7,5,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 16:02:56.146,2.0,Open: 260,7,5,select_station,,,,260,ar,,,,,,,12.390999794006348,12.390999794006348
2023-03-10 16:02:57.779,3.0,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,7,5,show_kpi,personal,,,,ar,,,,,,,14.0239999294281,1.633000135421753
2023-03-10 16:02:59.656,4.0,PersonalInfo/KPIsMain/Buttons/PartCountButton,7,5,select_attr,,,partCount,,ar,,,,,,,15.900999784469604,1.876999855041504
2023-03-10 16:03:26.639,5.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,7,5,set_slider,,,,,ar,,,,,,,42.884000062942505,26.9830002784729
2023-03-10 16:03:54.183,6.0,PersonalInfo/KPIsSpecific/TitleBar/Buttons/CloseButton,7,5,close,personal,kpi_specific,,,ar,,,,,,,70.42799997329712,27.543999910354614
2023-03-10 16:03:58.399,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,7,6,finish_task,,,,,ar,,,,,,,1678464238.3990002,
2023-03-10 16:12:15.450,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,8,2,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 16:12:42.018,2.0,Open: 260,8,2,select_station,,,,260,ar,,,,,,,26.568000078201294,26.568000078201294
2023-03-10 16:12:45.941,3.0,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,8,2,show_kpi,personal,,,,ar,,,,,,,30.491000175476074,3.9230000972747803
2023-03-10 16:13:00.679,4.0,PersonalInfo/KPIsMain/TitleBar/Buttons/CloseButton,8,2,close,personal,kpi_main,,,ar,,,,,,,45.22900032997131,14.73800015449524
2023-03-10 16:13:04.702,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,8,3,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 16:13:18.381,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,8,4,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 16:13:32.960,2.0,Open: 290,8,4,select_station,,,,290,ar,,,,,,,14.578999996185303,14.578999996185303
2023-03-10 16:13:46.582,3.0,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,8,4,show_kpi,personal,,,,ar,,,,,,,28.200999975204468,13.621999979019165
2023-03-10 16:13:59.717,4.0,PersonalInfo/KPIsMain/Buttons/OEEButton,8,4,select_attr,,,oee,,ar,,,,,,,41.335999965667725,13.134999990463257
2023-03-10 16:14:15.461,5.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,8,4,set_slider,,,,,ar,,,,,,,57.079999923706055,15.74399995803833
2023-03-10 16:14:25.081,6.0,Open: 290,8,4,select_station,,,,290,ar,,,,,,,66.69999980926514,9.619999885559082
2023-03-10 16:14:29.651,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,8,5,finish_task,,,,,ar,,,,,,,0.0,
2023-03-10 16:14:34.729,2.0,PersonalInfo/GeneralStationInfo/TitleBar/Buttons/CloseButtoon,8,5,close,personal,,,,ar,,,,,,,5.077999830245972,5.077999830245972
2023-03-10 16:14:55.090,3.0,Open: 260,8,5,select_station,,,,260,ar,,,,,,,25.438999891281128,20.361000061035156
2023-03-10 16:14:56.452,4.0,PersonalInfo/GeneralStationInfo/Buttons/KPIsButton,8,5,show_kpi,personal,,,,ar,,,,,,,26.800999879837036,1.3619999885559082
2023-03-10 16:14:58.075,5.0,PersonalInfo/KPIsMain/Buttons/PartCountButton,8,5,select_attr,,,partCount,,ar,,,,,,,28.424000024795532,1.623000144958496
2023-03-10 16:15:08.476,6.0,PersonalInfo/KPIsSpecific/ShiftNumberSlider,8,5,set_slider,,,,,ar,,,,,,,38.825000047683716,10.401000022888184
2023-03-10 16:15:24.814,7.0,PersonalInfo/KPIsSpecific/TitleBar/Buttons/CloseButton,8,5,close,personal,kpi_specific,,,ar,,,,,,,55.16300010681152,16.338000059127808
2023-03-10 16:15:28.150,1.0,HandMenu/LineMonitoringMenu/UsabilityTaskBar/Buttons/CompletedButton,8,6,finish_task,,,,,ar,,,,,,,1678464928.15,
2023-03-09 17:29:00.508,,,1,1,finish_task,,,,-1,tablet,icon,1067.0,171.0,,,,0.0,
2023-03-09 17:29:06.004,,,1,2,select_station,,,,-1,tablet,list,966.0,293.0,,,,0.0,
2023-03-09 17:29:06.416,,,1,2,select_station,,,,270,tablet,list,960.0,323.0,,,,0.4119999408721924,0.4119999408721924
2023-03-09 17:29:09.645,,,1,2,select_station,,,,290,tablet,list,943.0,287.0,,,,3.6410000324249268,3.2290000915527344
2023-03-09 17:29:10.862,,,1,2,select_station,,,,270,tablet,list,960.0,256.0,,,,4.8580002784729,1.2170002460479736
2023-03-09 17:29:11.912,,,1,2,select_station,,,,260,tablet,list,942.0,256.0,,,,5.9079999923706055,1.049999713897705
2023-03-09 17:29:12.466,,,1,2,select_station,,,,-1,tablet,list,938.0,290.0,,,,6.461999893188477,0.5539999008178711
2023-03-09 17:29:12.858,,,1,2,select_station,,,,270,tablet,list,932.0,323.0,,,,6.853999853134155,0.3919999599456787
2023-03-09 17:29:14.692,,,1,2,select_station,,,,260,tablet,map,238.0,299.0,,,,8.687999963760376,1.8340001106262207
